,index,time,open,high,low,close,volume,currency_volume
321,321,2023-06-30 21:21:00,30409,30430.5,30408,30430.5,93.959,2858191.6895
322,322,2023-06-30 21:22:00,30430.5,30436,30427.5,30435.5,37.012,1126269.534
323,323,2023-06-30 21:23:00,30435.5,30436,30408,30408.5,88.016,2677245.1435
324,324,2023-06-30 21:24:00,30408.5,30409.5,30408.5,30409.5,38.48,1170134.5905
325,325,2023-06-30 21:25:00,30409.5,30427.5,30409.5,30426.5,52.617,1600918.353
326,326,2023-06-30 21:26:00,30426.5,30431,30426.5,30426.5,54.113,1646583.517
327,327,2023-06-30 21:27:00,30426.5,30427,30426.5,30426.5,25.708,782208.3925
328,328,2023-06-30 21:28:00,30426.5,30427,30423,30426,56.694,1724950.6775
329,329,2023-06-30 21:29:00,30426,30426.5,30420.5,30420.5,76.104,2315230.1985
330,330,2023-06-30 21:30:00,30420.5,30420.5,30411.5,30412.5,104.302,3172383.6255
331,331,2023-06-30 21:31:00,30412.5,30412.5,30403.5,30405.5,92.964,2826745.8855
332,332,2023-06-30 21:32:00,30405.5,30406,30405.5,30406,72.099,2192226.362
333,333,2023-06-30 21:33:00,30406,30409.5,30405.5,30409.5,38.428,1168522.88
334,334,2023-06-30 21:34:00,30409.5,30410,30409.5,30409.5,81.09,2465929.5835
335,335,2023-06-30 21:35:00,30409.5,30410,30403,30403,49.184,1495462.3485
336,336,2023-06-30 21:36:00,30403,30419.5,30403,30419.5,74.973,2279975.18
337,337,2023-06-30 21:37:00,30419.5,30427.5,30419.5,30427.5,93.065,2831603.3285
338,338,2023-06-30 21:38:00,30427.5,30428.5,30424.5,30425.5,74.063,2253478.302
339,339,2023-06-30 21:39:00,30425.5,30446,30424.5,30442.5,78.338,2384454.5945
340,340,2023-06-30 21:40:00,30442.5,30445.5,30442.5,30444.5,76.828,2338961.098
341,341,2023-06-30 21:41:00,30444.5,30445,30442.5,30442.5,50.168,1527274.028
342,342,2023-06-30 21:42:00,30442.5,30443,30422,30422,50.823,1546825.0475
343,343,2023-06-30 21:43:00,30422,30432,30418,30431.5,61.407,1867945.1445
344,344,2023-06-30 21:44:00,30431.5,30434,30431,30431,51.188,1557770.9975
345,345,2023-06-30 21:45:00,30431,30432.5,30431,30432.5,85.24,2594009.352
346,346,2023-06-30 21:46:00,30432.5,30432.5,30427.5,30431,44.097,1341927.784
347,347,2023-06-30 21:47:00,30431,30431,30430.5,30431,40.458,1231167.7205
348,348,2023-06-30 21:48:00,30431,30433.5,30431,30433.5,90.109,2742244.3455
349,349,2023-06-30 21:49:00,30433.5,30433.5,30433,30433,59.241,1802892.2955
350,350,2023-06-30 21:50:00,30433,30433.5,30428,30428,54.434,1656464.42
351,351,2023-06-30 21:51:00,30428,30428,30427,30427.5,44.4,1350970.76
352,352,2023-06-30 21:52:00,30427.5,30427.5,30427,30427,62.576,1904028.3545
353,353,2023-06-30 21:53:00,30427,30427.5,30427,30427,56.358,1714813.1165
354,354,2023-06-30 21:54:00,30427,30440.5,30427,30440.5,29.87,908975.57
355,355,2023-06-30 21:55:00,30440.5,30444.5,30440.5,30443,42.976,1308342.4695
356,356,2023-06-30 21:56:00,30443,30444.5,30440,30444,66.533,2025453.8215
357,357,2023-06-30 21:57:00,30444,30450,30443.5,30450,46.502,1415786.1715
358,358,2023-06-30 21:58:00,30450,30460,30449.5,30457.5,102.43,3119384.6575
359,359,2023-06-30 21:59:00,30457.5,30463,30457.5,30463,79.533,2422641.012
360,360,2023-06-30 22:00:00,30463,30464.5,30457.5,30459,95.428,2906753.545
361,361,2023-06-30 22:01:00,30459,30462,30459,30460.5,65.127,1983867.871
362,362,2023-06-30 22:02:00,30460.5,30463,30460.5,30462.5,89.674,2731601.8775
363,363,2023-06-30 22:03:00,30462.5,30468,30462.5,30468,64.914,1977486.6945
364,364,2023-06-30 22:04:00,30468,30468,30467.5,30467.5,49.652,1512787.821
365,365,2023-06-30 22:05:00,30467.5,30470,30467.5,30470,117.872,3591381.5785
366,366,2023-06-30 22:06:00,30470,30473.5,30469.5,30473.5,65.369,1991896.756
367,367,2023-06-30 22:07:00,30473.5,30477.5,30473.5,30477.5,58.333,1777746.559
368,368,2023-06-30 22:08:00,30477.5,30496.5,30477,30495.5,102.891,3137461.417
369,369,2023-06-30 22:09:00,30495.5,30500,30495.5,30498.5,115.448,3520910.013
370,370,2023-06-30 22:10:00,30498.5,30501,30482,30495,103.029,3141514.5465
371,371,2023-06-30 22:11:00,30495,30495.5,30493.5,30494,80.113,2442992.941
372,372,2023-06-30 22:12:00,30494,30494.5,30486.5,30486.5,99.828,3043868.292
373,373,2023-06-30 22:13:00,30486.5,30494,30486.5,30493.5,79.923,2437023.7375
374,374,2023-06-30 22:14:00,30493.5,30500,30493.5,30499,61.334,1870575.8905
375,375,2023-06-30 22:15:00,30499,30509,30499,30508,42.422,1294005.5225
376,376,2023-06-30 22:16:00,30508,30509.5,30506.5,30509.5,64.298,1961589.6375
377,377,2023-06-30 22:17:00,30509.5,30511,30499,30499,88.754,2707622.7015
378,378,2023-06-30 22:18:00,30499,30499,30475.5,30476,63.397,1932548.5545
379,379,2023-06-30 22:19:00,30476,30491,30472.5,30491,94.388,2877574.594
380,380,2023-06-30 22:20:00,30491,30491,30479,30479,90.255,2751906.0835
381,381,2023-06-30 22:21:00,30479,30479.5,30475,30476,55.459,1690200.8115
382,382,2023-06-30 22:22:00,30476,30476.5,30476,30476,51.316,1563908.683
383,383,2023-06-30 22:23:00,30476,30476.5,30470.5,30471,104.995,3199582.8525
384,384,2023-06-30 22:24:00,30471,30471.5,30471,30471,61.582,1876473.7465
385,385,2023-06-30 22:25:00,30471,30471.5,30471,30471,24.621,750236.078
386,386,2023-06-30 22:26:00,30471,30471.5,30471,30471,61.664,1878971.4835
387,387,2023-06-30 22:27:00,30471,30471.5,30463,30463,26.438,805472.529
388,388,2023-06-30 22:28:00,30463,30463.5,30452,30452,38.994,1187719.861
389,389,2023-06-30 22:29:00,30452,30496.5,30452,30495.5,229.6,6999864.82
390,390,2023-06-30 22:30:00,30495.5,30495.5,30494,30494,28.565,871075.0695
391,391,2023-06-30 22:31:00,30494,30495,30491,30491,33.479,1020889.8175
392,392,2023-06-30 22:32:00,30491,30492,30491,30491.5,32.761,998932.3505
393,393,2023-06-30 22:33:00,30491.5,30492,30483.5,30485.5,48.455,1477335.9875
394,394,2023-06-30 22:34:00,30485.5,30485.5,30468.5,30469,62.69,1910697.035
395,395,2023-06-30 22:35:00,30469,30469.5,30468,30468,46.365,1412673.1
396,396,2023-06-30 22:36:00,30468,30483,30468,30483,52.464,1598671.7195
397,397,2023-06-30 22:37:00,30483,30485,30482,30483,44.264,1349311.1205
398,398,2023-06-30 22:38:00,30483,30495.5,30482.5,30490.5,67.512,2058629.1995
399,399,2023-06-30 22:39:00,30490.5,30491.5,30490.5,30491,27.82,848263.9005
400,400,2023-06-30 22:40:00,30491,30491.5,30480,30480,52.013,1585706.082
401,401,2023-06-30 22:41:00,30480,30480.5,30480,30480.5,41.848,1275541.3355
402,402,2023-06-30 22:42:00,30480.5,30480.5,30480,30480.5,50.383,1535689.2035
403,403,2023-06-30 22:43:00,30480.5,30482,30480,30481,38.403,1170579.6555
404,404,2023-06-30 22:44:00,30481,30481.5,30481,30481,44.539,1357609.5465
405,405,2023-06-30 22:45:00,30481,30481.5,30479,30479.5,37.573,1145234.2625
406,406,2023-06-30 22:46:00,30479.5,30480.5,30479,30480,17.339,528493.3475
407,407,2023-06-30 22:47:00,30480,30480.5,30471,30471,20.21,615891.8175
408,408,2023-06-30 22:48:00,30471,30471.5,30461.5,30461.5,22.757,693350.6845
409,409,2023-06-30 22:49:00,30461.5,30463,30461.5,30462.5,36.899,1124020.8465
410,410,2023-06-30 22:50:00,30462.5,30462.5,30458.5,30462,98.187,2990894.772
411,411,2023-06-30 22:51:00,30462,30462,30445,30445,58.244,1773931.8135
412,412,2023-06-30 22:52:00,30445,30450,30445,30449.5,34.884,1062200.1315
413,413,2023-06-30 22:53:00,30449.5,30450,30449.5,30450,35.404,1078047.074
414,414,2023-06-30 22:54:00,30450,30450,30449.5,30449.5,42.136,1283026.3395
415,415,2023-06-30 22:55:00,30449.5,30450,30449.5,30450,70.985,2161487.0625
416,416,2023-06-30 22:56:00,30450,30450,30449.5,30450,61.036,1858527.8995
417,417,2023-06-30 22:57:00,30450,30450.5,30449.5,30449.5,41.617,1267246.0525
418,418,2023-06-30 22:58:00,30449.5,30454.5,30449.5,30454.5,55.448,1688386.7295
419,419,2023-06-30 22:59:00,30454.5,30459.5,30454.5,30459.5,30.231,920804.277
420,420,2023-06-30 23:00:00,30459.5,30460.5,30459,30460,38.985,1187488.85
421,421,2023-06-30 23:01:00,30460,30460.5,30449.5,30450,97.556,2971259.716
422,422,2023-06-30 23:02:00,30450,30450,30444,30447,49.831,1517328.7975
423,423,2023-06-30 23:03:00,30447,30447.5,30446.5,30446.5,42.274,1287120.359
424,424,2023-06-30 23:04:00,30446.5,30447,30446,30446,36.436,1109357.0465
425,425,2023-06-30 23:05:00,30446,30447.5,30446,30447.5,30.778,937097.757
426,426,2023-06-30 23:06:00,30447.5,30451.5,30445.5,30451.5,64.781,1972338.857
427,427,2023-06-30 23:07:00,30451.5,30451.5,30447,30449.5,26.314,801249.1795
428,428,2023-06-30 23:08:00,30449.5,30450,30449.5,30450,51.245,1560396.0105
429,429,2023-06-30 23:09:00,30450,30450,30449.5,30450,50.181,1528003.099
430,430,2023-06-30 23:10:00,30450,30450,30449.5,30449.5,49.957,1521187.1805
431,431,2023-06-30 23:11:00,30449.5,30450,30449.5,30450,57.868,1762064.4135
432,432,2023-06-30 23:12:00,30450,30450,30449.5,30449.5,25.418,773974.606
433,433,2023-06-30 23:13:00,30449.5,30450,30449.5,30450,45.942,1398927.4935
434,434,2023-06-30 23:14:00,30450,30451,30449.5,30450,53.388,1625663.338
435,435,2023-06-30 23:15:00,30450,30450,30440,30440,55.068,1676599.855
436,436,2023-06-30 23:16:00,30440,30440.5,30440,30440,41.895,1275295.776
437,437,2023-06-30 23:17:00,30440,30447,30440,30446.5,61.331,1867243.8925
438,438,2023-06-30 23:18:00,30446.5,30448.5,30446.5,30448,40.61,1236483.164
439,439,2023-06-30 23:19:00,30448,30460,30448,30460,59.946,1825550.876
440,440,2023-06-30 23:20:00,30460,30461.5,30459.5,30460.5,63.564,1936182.877
441,441,2023-06-30 23:21:00,30460.5,30463.5,30459,30462,55.413,1687913.688
442,442,2023-06-30 23:22:00,30462,30462,30457,30459.5,59.927,1825374.924
443,443,2023-06-30 23:23:00,30459.5,30475,30459,30475,59.81,1822147.894
444,444,2023-06-30 23:24:00,30475,30488.5,30475,30483.5,43.656,1330759.379
445,445,2023-06-30 23:25:00,30483.5,30487,30477,30486,48.88,1489958.819
446,446,2023-06-30 23:26:00,30486,30498,30485.5,30488,34.035,1037732.1
447,447,2023-06-30 23:27:00,30488,30488.5,30482,30482,34.787,1060456.337
448,448,2023-06-30 23:28:00,30482,30484,30482,30483,70.611,2152400.6645
449,449,2023-06-30 23:29:00,30483,30493,30483,30492,69.063,2105619.9865
450,450,2023-06-30 23:30:00,30492,30492,30488,30490.5,38.114,1162077.8035
451,451,2023-06-30 23:31:00,30490.5,30495.5,30490.5,30495.5,31.139,949550.3125
452,452,2023-06-30 23:32:00,30495.5,30520.5,30495,30516,124.805,3808071.993
453,453,2023-06-30 23:33:00,30516,30527.5,30513,30524.5,99.058,3023268.201
454,454,2023-06-30 23:34:00,30524.5,30527,30510,30510,44.058,1344431.346
455,455,2023-06-30 23:35:00,30510,30523,30495.5,30497,88.126,2688679.213
456,456,2023-06-30 23:36:00,30497,30497,30458,30458.5,77.63,2366126.3855
457,457,2023-06-30 23:37:00,30458.5,30468.5,30458.5,30461,44.075,1342735.4265
458,458,2023-06-30 23:38:00,30461,30472,30460.5,30471.5,81.782,2491548.128
459,459,2023-06-30 23:39:00,30471.5,30472,30464.5,30466.5,60.794,1852289.1915
460,460,2023-06-30 23:40:00,30466.5,30485,30463.5,30484.5,43.709,1331907.3565
461,461,2023-06-30 23:41:00,30484.5,30501.5,30482,30499.5,50.304,1533902.01
462,462,2023-06-30 23:42:00,30499.5,30500.5,30498.5,30500.5,24.865,758388.738
463,463,2023-06-30 23:43:00,30500.5,30500.5,30495,30495,43.603,1329784.6925
464,464,2023-06-30 23:44:00,30495,30500,30495,30496.5,41.034,1251450.5975
465,465,2023-06-30 23:45:00,30496.5,30496.5,30480,30483,61.464,1873638.2445
466,466,2023-06-30 23:46:00,30483,30483,30459.5,30461.5,46.259,1409481.4895
467,467,2023-06-30 23:47:00,30461.5,30463,30455.5,30463,43.823,1334849.6145
468,468,2023-06-30 23:48:00,30463,30463.5,30451,30463,68.098,2074039.843
469,469,2023-06-30 23:49:00,30463,30463,30457,30458,53.572,1631821.973
470,470,2023-06-30 23:50:00,30458,30476.5,30452,30476.5,30.982,943897.5495
471,471,2023-06-30 23:51:00,30476.5,30483,30474.5,30482.5,38.01,1158522.745
472,472,2023-06-30 23:52:00,30482.5,30483,30477,30477,44.488,1355995.065
473,473,2023-06-30 23:53:00,30477,30477.5,30476,30476.5,34.812,1060954.618
474,474,2023-06-30 23:54:00,30476.5,30478.5,30476.5,30477.5,24.066,733472.217
475,475,2023-06-30 23:55:00,30477.5,30477.5,30464.5,30468.5,37.422,1140232.34
476,476,2023-06-30 23:56:00,30468.5,30468.5,30455,30455,51.253,1561457.0265
477,477,2023-06-30 23:57:00,30455,30461,30454,30460,75.023,2285035.955
478,478,2023-06-30 23:58:00,30460,30460,30456,30456,58.334,1776662.186
479,479,2023-06-30 23:59:00,30456,30460.5,30456,30458.5,51.586,1571238.7615
480,480,2023-07-01 00:00:00,30458.5,30464,30458.5,30464,68.079,2073665.109
481,481,2023-07-01 00:01:00,30464,30464,30451,30451,41.355,1259566.2235
482,482,2023-07-01 00:02:00,30451,30465,30451,30458.5,39.564,1205053.3925
483,483,2023-07-01 00:03:00,30458.5,30471.5,30458,30468,35.853,1092309.81
484,484,2023-07-01 00:04:00,30468,30475.5,30467.5,30475,26.855,818311.0525
485,485,2023-07-01 00:05:00,30475,30476,30465.5,30465.5,45.043,1372627.1775
486,486,2023-07-01 00:06:00,30465.5,30482,30465.5,30482,64.899,1977918.2725
487,487,2023-07-01 00:07:00,30482,30488,30482,30488,76.6,2335138.7315
488,488,2023-07-01 00:08:00,30488,30491.5,30472,30472,79.372,2419009.0455
489,489,2023-07-01 00:09:00,30472,30488.5,30472,30487.5,54.414,1658548.2065
490,490,2023-07-01 00:10:00,30487.5,30489,30486,30487,27.181,828693.74
491,491,2023-07-01 00:11:00,30487,30498.5,30487,30488.5,47.435,1446480.605
492,492,2023-07-01 00:12:00,30488.5,30496,30478.5,30478.5,63.211,1927351.357
493,493,2023-07-01 00:13:00,30478.5,30479,30428,30428,60.918,1854619.8295
494,494,2023-07-01 00:14:00,30428,30428,30401.5,30424,156.619,4764417.449
495,495,2023-07-01 00:15:00,30424,30455,30424,30454.5,114.326,3480341.6425
496,496,2023-07-01 00:16:00,30454.5,30465,30454.5,30465,60.915,1855476.1125
497,497,2023-07-01 00:17:00,30465,30465,30441,30448,36.615,1114918.456
498,498,2023-07-01 00:18:00,30448,30449,30442.5,30444,72.403,2204442.042
499,499,2023-07-01 00:19:00,30444,30463.5,30444,30463,69.105,2104436.2925
500,500,2023-07-01 00:20:00,30463,30464,30457,30457,52.396,1596031.4775
501,501,2023-07-01 00:21:00,30457,30460,30448.5,30460,47.935,1459792.1645
502,502,2023-07-01 00:22:00,30460,30472,30456,30468.5,43.811,1334553.9265
503,503,2023-07-01 00:23:00,30468.5,30478.5,30468,30470.5,65.837,2006317.506
504,504,2023-07-01 00:24:00,30470.5,30477.5,30470.5,30475,69.756,2125751.3785
505,505,2023-07-01 00:25:00,30475,30475,30462.5,30462.5,67.571,2058958.882
506,506,2023-07-01 00:26:00,30462.5,30479.5,30459,30479.5,26.75,814959.961
507,507,2023-07-01 00:27:00,30479.5,30491,30479,30489,116.364,3547763.293
508,508,2023-07-01 00:28:00,30489,30500,30489,30500,59.879,1826107.579
509,509,2023-07-01 00:29:00,30500,30510.5,30494.5,30496.5,62.509,1906722.214
510,510,2023-07-01 00:30:00,30496.5,30508.5,30487,30508.5,44.44,1355257.5435
511,511,2023-07-01 00:31:00,30508.5,30511,30500.5,30507.5,68.774,2098132.967
512,512,2023-07-01 00:32:00,30507.5,30510,30505,30510,86.682,2644430.3735
513,513,2023-07-01 00:33:00,30510,30510,30506.5,30506.5,35.956,1096945.5335
514,514,2023-07-01 00:34:00,30506.5,30507,30491,30491.5,52.955,1614987.236
515,515,2023-07-01 00:35:00,30491.5,30491.5,30472.5,30489,94.039,2866470.76
516,516,2023-07-01 00:36:00,30489,30491,30480,30480,68.308,2082611.4435
517,517,2023-07-01 00:37:00,30480,30481.5,30477,30481,64.406,1963015.4715
518,518,2023-07-01 00:38:00,30481,30503.5,30480,30503,23.501,716510.87
519,519,2023-07-01 00:39:00,30503,30505.5,30500.5,30503,24.529,748203.3565
520,520,2023-07-01 00:40:00,30503,30505,30498,30504.5,38.071,1161322.3865
521,521,2023-07-01 00:41:00,30504.5,30505.5,30497.5,30501.5,100.546,3066819.814
522,522,2023-07-01 00:42:00,30501.5,30517.5,30500.5,30500.5,103.448,3156228.467
523,523,2023-07-01 00:43:00,30500.5,30506.5,30500.5,30502,79.366,2420860.754
524,524,2023-07-01 00:44:00,30502,30502,30493.5,30497,60.022,1830431.4435
525,525,2023-07-01 00:45:00,30497,30497,30460.5,30460.5,115.937,3533367.197
526,526,2023-07-01 00:46:00,30460.5,30460.5,30442.5,30458,75.969,2313484.5425
527,527,2023-07-01 00:47:00,30458,30458,30446.5,30446.5,49.114,1495753.263
528,528,2023-07-01 00:48:00,30446.5,30455,30446.5,30454.5,84.759,2581085.015
529,529,2023-07-01 00:49:00,30454.5,30471,30454.5,30462.5,24.519,746979.2195
530,530,2023-07-01 00:50:00,30462.5,30462.5,30454.5,30457,69.34,2111796.28
531,531,2023-07-01 00:51:00,30457,30466,30457,30461,38.89,1184589.9975
532,532,2023-07-01 00:52:00,30461,30462,30451.5,30462,71.764,2185759.6895
533,533,2023-07-01 00:53:00,30462,30468,30447.5,30458.5,114.275,3480443.728
534,534,2023-07-01 00:54:00,30458.5,30470,30458.5,30467,81.375,2479332.3785
535,535,2023-07-01 00:55:00,30467,30467,30455.5,30459.5,87.743,2672808.942
536,536,2023-07-01 00:56:00,30459.5,30459.5,30446,30448.5,61.04,1858791.5735
537,537,2023-07-01 00:57:00,30448.5,30449.5,30445.5,30449,75.712,2305169.416
538,538,2023-07-01 00:58:00,30449,30459.5,30446,30459.5,38.16,1162103.51
539,539,2023-07-01 00:59:00,30459.5,30459.5,30454.5,30454.5,93.988,2862624.028
540,540,2023-07-01 01:00:00,30454.5,30455,30446,30447.5,65.086,1981810.8865
541,541,2023-07-01 01:01:00,30447.5,30462,30445,30462,52.003,1583761.6755
542,542,2023-07-01 01:02:00,30462,30464,30455,30455.5,78.347,2386359.014
543,543,2023-07-01 01:03:00,30455.5,30465,30450.5,30458.5,80.823,2461743.245
544,544,2023-07-01 01:04:00,30458.5,30458.5,30434,30434.5,107.002,3257266.8715
545,545,2023-07-01 01:05:00,30434.5,30437,30426.5,30432.5,73.122,2225245.909
546,546,2023-07-01 01:06:00,30432.5,30433.5,30426.5,30427,80.961,2463802.539
547,547,2023-07-01 01:07:00,30427,30427,30399,30399,115.467,3511615.568
548,548,2023-07-01 01:08:00,30399,30408.5,30390.5,30407.5,137.746,4187626.8385
549,549,2023-07-01 01:09:00,30407.5,30420,30405,30419.5,104.58,3180617.19
550,550,2023-07-01 01:10:00,30419.5,30434,30419.5,30432.5,87.467,2661667.471
551,551,2023-07-01 01:11:00,30432.5,30450,30432,30447.5,37.932,1154751.858
552,552,2023-07-01 01:12:00,30447.5,30458,30446,30458,70.694,2152816.831
553,553,2023-07-01 01:13:00,30458,30460.5,30453.5,30460.5,77.352,2355838.9175
554,554,2023-07-01 01:14:00,30460.5,30460.5,30456,30456.5,44.307,1349471.909
555,555,2023-07-01 01:15:00,30456.5,30456.5,30429.5,30429.5,81.473,2480210.6445
556,556,2023-07-01 01:16:00,30429.5,30429.5,30415.5,30428.5,44.688,1359511.047
557,557,2023-07-01 01:17:00,30428.5,30446,30382,30399.5,116.197,3532516.715
558,558,2023-07-01 01:18:00,30399.5,30422,30394,30419,58.684,1784701.2115
559,559,2023-07-01 01:19:00,30419,30420,30390,30401,86.07,2616970.0705
560,560,2023-07-01 01:20:00,30401,30420,30392,30392.5,72.841,2215395.7735
561,561,2023-07-01 01:21:00,30392.5,30410.5,30388,30404,68.404,2079760.2805
562,562,2023-07-01 01:22:00,30404,30411,30396,30404,73.352,2230376.081
563,563,2023-07-01 01:23:00,30404,30404,30367,30381,109.796,3336216.28
564,564,2023-07-01 01:24:00,30381,30383.5,30370.5,30383.5,90.899,2761090.6525
565,565,2023-07-01 01:25:00,30383.5,30409,30383.5,30400.5,130.031,3952824.545
566,566,2023-07-01 01:26:00,30400.5,30403,30399,30402,46.495,1413484.804
567,567,2023-07-01 01:27:00,30402,30417,30397.5,30404,76.549,2327640.389
568,568,2023-07-01 01:28:00,30404,30410.5,30397,30397.5,80.049,2434077.3015
569,569,2023-07-01 01:29:00,30397.5,30402,30393.5,30399,69.208,2103799.3725
570,570,2023-07-01 01:30:00,30399,30403,30388,30402.5,68.817,2091787.232
571,571,2023-07-01 01:31:00,30402.5,30407.5,30400.5,30406.5,44.427,1350760.3545
572,572,2023-07-01 01:32:00,30406.5,30410,30406.5,30408.5,75.716,2302374.5535
573,573,2023-07-01 01:33:00,30408.5,30428.5,30407.5,30428,72.836,2215822.384
574,574,2023-07-01 01:34:00,30428,30430,30425,30429,71.472,2174742.2945
575,575,2023-07-01 01:35:00,30429,30429.5,30429,30429,58.994,1795139.686
576,576,2023-07-01 01:36:00,30429,30429.5,30427,30427.5,47.853,1456089.018
577,577,2023-07-01 01:37:00,30427.5,30444.5,30427.5,30443.5,93.305,2840107.9875
578,578,2023-07-01 01:38:00,30443.5,30443.5,30440.5,30440.5,78.718,2396253.8525
579,579,2023-07-01 01:39:00,30440.5,30441.5,30440.5,30441.5,65.042,1979934.828
580,580,2023-07-01 01:40:00,30441.5,30441.5,30424.5,30440.5,129.486,3940155.1605
581,581,2023-07-01 01:41:00,30440.5,30448.5,30440.5,30447.5,68.679,2090841.16
582,582,2023-07-01 01:42:00,30447.5,30447.5,30443,30445.5,60.796,1850890.642
583,583,2023-07-01 01:43:00,30445.5,30445.5,30442.5,30443.5,30.373,924661.1625
584,584,2023-07-01 01:44:00,30443.5,30443.5,30436,30436,48.961,1490312.483
585,585,2023-07-01 01:45:00,30436,30436,30420,30433.5,57.845,1759977.1615
586,586,2023-07-01 01:46:00,30433.5,30433.5,30432,30433.5,61.915,1884240.016
587,587,2023-07-01 01:47:00,30433.5,30434,30433,30434,74.102,2255195.3035
588,588,2023-07-01 01:48:00,30434,30438,30426,30434.5,63.143,1921783.32
589,589,2023-07-01 01:49:00,30434.5,30435,30425,30430,20.388,620386.134
590,590,2023-07-01 01:50:00,30430,30433,30430,30432.5,48.053,1462387.2375
591,591,2023-07-01 01:51:00,30432.5,30433,30422.5,30422.5,18.794,571886.997
592,592,2023-07-01 01:52:00,30422.5,30427,30422.5,30427,56.935,1732276.0225
593,593,2023-07-01 01:53:00,30427,30427,30421.5,30422,74.946,2280278.555
594,594,2023-07-01 01:54:00,30422,30422,30420,30421.5,81.963,2493447.5975
595,595,2023-07-01 01:55:00,30421.5,30421.5,30418.5,30419,49.407,1502927.4905
596,596,2023-07-01 01:56:00,30419,30419.5,30419,30419.5,61.151,1860159.764
597,597,2023-07-01 01:57:00,30419.5,30422.5,30419,30422,66.663,2027964.255
598,598,2023-07-01 01:58:00,30422,30427,30422,30426.5,56.995,1734098.835
